label	comment
0	地方挺好找，就在苏荷酒吧旁边，去的时候接待很热情，就是问到虾新鲜吗服务员很不耐烦，后来事实证明虾肉口感太粉，不新鲜。总的来说还是不错，可以很灵活地调换菜品，团购的不喜欢的可以换其他的。我们三个女生除了团购79的双人套餐，自己点了饮料和一只虾，加了41元，很饱！不错！
0	菜是冷的，难吃要死，还没筷子，买了可乐还没给我送来，退钱也没退完，而且我点的双拼，我也不知道给我送的这是啥，要点的，可的想好了
0	口感好，味道好！还会去……谢谢！
0	没有杏鲍菇，份量太少了，这样算下来同类型的产品算贵的了，虽然一份价格不贵，但是加起来就比同类型的产品贵，因为量太少，而且配送真的太慢了。
0	能不能一串归一串。吃起来就像炒菜一样。虽然味道还不错。倒是味道都到一块儿去了。都快分不清啥是啥了全放盒子里真的不靠谱。希望下次改进一下
0	味道不错，先炸后烤
0	菜品新鲜，味道也很正宗非常好吃！
0	好好吃 发现他们家生意很好 这个价格超级实惠了 有机会下次去尝尝其他菜
1	在你家点了少说也20来次了，一直觉得不错，但这次吃的很不舒服，说了不要洋葱还是放了，肉也基本上都是纯肥肉，我差不多就只吃了饭
0	饮料呢。我怎么没看见饮料？骗人的吗？
0	难吃死了，又咸有辣，盐巴不要钱吗，这也叫奥尔良？
0	还不错 家人聚餐经常去，买了很多次了
0	已经吃了好几次了，还是一样的好
0	一直以来都在这家店吃榴莲千层，百吃不厌，以前都不知道美团上有优惠，付的原价35，这次才注意到居然19.9还抢到了7.9的榴莲千层！ #榴莲千层#
0	点的蛋黄的，一如既往的好吃，很棒
0	#鸡蛋仔# #丝袜奶茶#
0	满意，分量足味道好。
0	不错，咖啡可以做了一下。小麦不好呢
1	番茄一股馊的味道，咋吃啊
0	去了很多次了，方便，舒适
0	态度非常恶劣，不建议买！
0	酸菜的好吃 送的红豆的好喝 吃过好几次了
0	可以 比直接去买划算 最喜欢他家的酸辣粉 奶茶也不错哦
0	#火爆肥肠#有点太坑爹了，用7块钱辣椒，1块钱花椒，3块钱肥肠，炒出来卖48元。我特么花48是来吃辣椒花椒来的？其他的口味一般，菜量一般，总之就凭这肥肠，不会再来，建议其他消费者慎点。
0	挺好喝的，味道不错，值得一试。
0	菜品很少，鱼头都炸服了
0	很好哦，新开的店，老板也很好，环境也很棒
0	味道可以  菜量足 停车很方便
0	味道不错，服务态度好，菜品都很新鲜。。。下次一定还要来。。。
0	非常好吃，分量足，猪肝跟嫩个！
0	好像是新店，上次同学生日一起去的，这次是团了和室友一块儿去的。味道很好，毛肚鸭肠都很新鲜好吃。自助的调料和粥，米饭，银耳汤很方便，希望店家能一直这样，量足，味道好，服务态度也很好。很不错，老板很热情。位置很方便，店里东西也不贵，很不错，推荐推荐。希望一直好好做下去。哦哦哦对了，手工老肉片有点点厚了。其它都很好。
0	经常来吃的店 希望越来越好 分店味道没原来的好
0	我的钱怎么没退回来
0	缺东西，我点的粉丝呢？？？？我发誓一根都没得，，！！！
0	味道很好，环境不错，来了几次了。
0	美味，实惠，性价比高，大赞赞赞赞赞
0	味道还不错噢
0	奶盖茶非常非常不错的说~很有特色，味道也做的非常好，量也很大~喝的很有感觉的说~~~(>﹏﹏﹏PS：他家的金钻奶茶也很不错~\\(≧▽≦)/~
1	虾小就不说了，虾背上的线都没弄，掰开都有一条黑线，饮料不给吸管，手套只给了3只，反正很失望
0	不错，经常来吃，适合和朋友小聚
0	这个贡菜真的是太过分了
0	环境不错，服务很好，牛排很满意，下次还来
0	说好的香辣    辣味一点没有   配菜少的可怜    鸡腿也不好吃  有不知道什么味
0	本来今天高高兴兴的给老公订了个慕斯蛋糕  工作人员还打电话过来向我确认过的 很漂亮的粉很好吃的样子 结果晚上打开一看 是黑色巧克力的 我是最不喜欢吃巧克力味的 仔细看订单 以为是我定错了 结果看了几遍  我没订错啊 难道你们图片的和实物差距就这么大吗 我不是第一次在元祖买糕点 我还是元祖的会员 家里人过生日都是在元祖买蛋糕的 就这一次因为家里有客人 所以在美团外面订的  居然让我太失望了 破坏心情
0	味道很不错，服务很还，环境不错。好吃
0	菜品干净卫生，味道也可以，就是香辣年糕咸了。骑手提前到达！
1	服务态度恶劣，粉里面有蟑螂，太不卫生了
0	味道不错，喜欢的朋友可以去尝试一下，挺香，肉质细嫩。
0	很好吃，很满意，服务态度好，菜品味道好，种类齐全，推荐！
0	买的基本套餐，口感不错的，第一次做很开心！
1	腰花就是臭的，完全不能吃，倒掉了
0	老板娘很好，味道很好，价格便宜，超赞。希望生意越来越好
0	味道好吃，同事看到图片也点来吃
0	老板人超好，味道也很满意，强烈推荐
0	还是一如既往地好喝，每次路过都想买。(◦˙▽˙◦)
0	味道不错，服务态度也很好，挺多的，
0	很好。。带起小孩去的没来得及照相。。位置好找。。味道好。服好。。喜欢。。
0	难吃死了 还不如我家人弄的好吃 差太远了！
0	老顾客吃过很多次很好吃服务也很好
0	如果用一句话来描述一样东西好不好，我只能说简直霸道，我说了不要麻辣，不要麻辣，这些菜还麻辣得要命，而且肉还是酸的，也许是我嘴巴吃嘛了，确实难吃，请老板原谅我这么坦率的评价，晚安
0	兔子肉非常鲜嫩可口，鱼也很好吃，老板很热情服务周到，朋友们都觉得很赞，全5分
1	说真心话去店里吃品质挺好，这次外卖有点失望，吃了5个全是死虾，后面翻了看，大部分都是死的，哎，再也不想吃了
0	排骨味道不错，蒜香味很满足。
0	最爱喝的酸奶紫米露，紫米很有嚼劲，一杯就饱，很过瘾！
0	味道好，环境好，菜品新鲜，服务好
0	猫猫超级可爱！奶茶超级好喝！蛋糕超级好吃！强烈推荐的一家店！地方也挺好找的，就在炫地的楼上，店里环境很棒！还有各种各样的桌游，适合几个朋友小聚，真的是周末消遣打发时间的好地方！店里好多只猫，还有两个关在笼子里睡觉。。。
0	很好的服务，很赞的味道，蛮不错的
0	由于在吃饭之前先吃了份土豆，导致菜都没吃完。好浪费呀，两个人吃的，还有剩，份量还是比较足。上菜速度比较快，可能是人不多吧。总之，可以。
0	每天下班都会买一杯
0	很久以前来吃过，味道依旧美味，点餐的小哥也依旧温柔热情，超级好吃
0	还可以吧，味道一般，还算干净，吃了 没得啥子记忆得那种。
0	很满意，很便宜，环境服务都不错。老顾客了。
0	味道很不错，主要是我不喜欢那个炒饭，不过女朋友挺喜欢的。老板人挺好的。第二次去了
1	鸡蛋是臭的，什么早餐嘛，太辣鸡
0	不错不错，经常来吃，推荐一下这家来吃
0	味道很好，服务也很好，这个团购特别的划算，而且现在也有很多的活动
0	味道还不错，位置也很好找，就是中午人多
0	味道还是一如既往的好吃，特别是大包子！
0	味道很好，而且量足，味道每个人都不一样，我觉得可以，环境很好的
0	很不错，下次还会去，6-8人的，刚好，我们7个大的和一个小的，排骨很不错，我们还加了一份
0	量太少，根本不够吃，
0	分量很足，都是3斤左右的鱼，菜也多，味道很不错，吃了很多次了，下次还会来！
0	老顾客了！经常去！味道很好！地方就在西政大学附近！
0	#空心菜##老豆腐##燕饺#那个根本不是空心菜，骗人
1	我第一次差评，里面吃出来一节烂塑料，看着极其恶心，油特别差，我对地沟油天生敏感，绝对是低品质油品，简直是无良
0	你确定这是50几块钱的东西?
0	偏咸 份量及少  少少
0	不错，还有去的欲望
0	味道不错，就是有点贵，人均130
0	不错哟，经常来吃，团购也便宜，
0	有点偏，找了很久才找到的，不过味道还是不错的
0	不管是环境，还是口味，都非常非常的满意，已去过好几次了！
0	很喜欢 这次没拍照片  但是我都去了很多次了  特别喜欢  她们的桃花酒  下才回去
0	第一次这么难吃的烧烤，没放盐吗？？白味！！还飞鸡儿辣！！
0	服务很好！第一次去位置不好找，出来很远接我们的。味道确实不错，菜品不多但是基本能满足。
0	味道非常好，#酸菜肉丝米线#几次都吃这个，嗯嗯
0	味道很好，环境也不错，下次还会来的！
0	送餐太慢，态度非常恶劣，这次的单被退款了，是个男的挂我4 5次电话，他们电话没打对，还说给我发了短信，根本没有收到！说放在宿管阿姨那边我都联系了阿姨也说没有。第二天考试一顿饭浪费了我两个小时。找客服退款，他家跟我说找到了就退，找不到就是我的责任，我想问问，有把顾客当上帝吗？这种态度太无语了。最后那个男的还说我以后别定他家的了，当自己家的多好吃呢？求我都不会再定了，真是**！还说什么最好一直保持畅通，还威胁我了呢啊？结果客服给我打电话说同意退款了？自己的人也知道没有送对，都不知道跟顾客道歉。大家以后还是注意
1	如果没有这个蚊子，我会给你五星！我还专门备注了注意卫生！！！就怕有蚊子！！结果才吃两口，我真的…………
0	你的豆干就不能串起吗？我说了几次了？像个大爷一样
1	不卫生 不卫生 不卫生 重要的事情说三遍，以前一直都觉得餐盒干净才订的，今天的咖喱鸡吃到一半发现一根头发→_→一根头发→_→一根头发→_→能不能稍微注意一下→_→
0	服务快捷，味道不错。
0	口味很好，服务也好。值得推荐，下次还来
0	菜品还是挺多味道也不错服务也很好
0	太划算了！白雪黑糯米很好吃！只是酸辣粉有些硬硬的！
0	味道真的很好吃，家里人都说不错，下次继续来您家。
1	不是我愿意给差评，我还重来没有给外卖评过差评 ，可想这个烧烤是多差，藕和豆干都是臭了的，不新鲜，味道很淡，不好吃
1	吃了拉肚子 弄得不卫生
0	微辣，整得我眼泪水都要出来了
0	很不错，价格很实惠，老板人很好。
1	吃起来像放久了已经坏了的菜一样。豆皮感觉像没煮好的一样，吃起来像在吃橡皮。好难吃
0	我点的#新鲜嫩豌豆约500g#结果送的胡豆……
0	和同事一起去吃的，大家都说好。不过每份菜品分量少，要多点几个菜才够。
0	经常来了。味道不错阿！就是没有单人特价的
0	菜品很新鲜、服务也很好、非常值得一去的、
0	环境很不错，还接了充电器，菜单是MUJI的本子，很有质量，全手写，有部分配图。味道还是很不错，菜品还是很多，推荐推荐。
0	都非常好。分量足，味道好，环境不错。
0	环境和味道都很好，服务态度和上菜速度也棒棒的
0	感觉很不错，味道很棒。俩人吃不完，还打包回来了，分量很足。
0	#蛋炒饭# #耗儿鱼# #鲜鱿鱼#
1	食材不新鲜，吃起来有一股酸臭味！
0	抄手不像抄手云吞不像云吞，主要是太他妈难吃了无语难吃 难吃 难吃 
0	菜品还是一如既往的好，与同事工作餐常常来，现在有了团购亲民价，更划算了！特别推荐韭菜煎饼丶蛋煎糍粑丶酸菜面块丶鱼香肉丝饭丶腊味什锦锅丶红烧牛肉面丶玉米蹄花汤，铁板黑椒牛肉！！就是限量了的团购，一个人只能买两张!若是开放任意购就好了！
0	菜品份量足、味道赞
0	够酸、够辣！杂酱很好吃！服务也好、很满意的消费，强烈推荐哦
0	分量足，味道好，推荐大家去吃！
0	特别好，就是要等的时间还长，分量足，不错
0	非常好吃，好吃到爆，实惠到爆……
0	觉得还是中午去比较好，人少，生蚝不用排队，其他都不错，一如既往支持！
0	环境好，味道好，分量足，服务好，很喜欢
0	订了几次了，很不错，***     …
0	好喝得一如既往啊(っ˘ڡ˘ς)
0	味道很好，主要是菜品很卫生，值得推荐。
0	好评！非常好吃，一如既往的味道，下次继续光顾！非常划算的！吃了很多的新菜。
0	很不错，去了好多次了。有点辣。
0	不知到里加了什么！吃起很麻！从来没吃过这样的！老鸭汤！味道也不咋滴  没有下次！踩踩踩
0	很划算！味道也不错！环境挺好的！
0	蛋糕设计得好，弟弟很喜欢，GOod
0	要的明明是香辣鸡翅、可是全变成了香辣鸡腿
0	牛排味道还不错 水果沙拉我很喜欢 环境舒适 服务很好 值得再去 #水果沙拉# #黑椒牛排#
1	老子要吃完了，这么多鸡毛头没弄干净。艹。他妈的
0	鸡排nice 弟弟喜欢吃，每次放假都让带！
0	味道不错 菜品比较新鲜 质量不错 菜品有点少 价格实惠
0	麻辣水煮鱼不错！总的菜品味道不错！
0	一如既往的实惠
0	味道好，鸡是现杀的。很满意，以后会常去。
0	位置在新新PARK三楼，环境很有情调，服务员服务周到，态度亲切，根据顾客需求推荐菜品。选择在这里给女儿过18岁的生日，成人礼过得既庄重也轻松。菜品一如既往的好，摆盘有品位，口感也很好。家里的长辈和孩子都很满意。
0	确实不满意，说好的米粉结果到我手上居然是饭，送餐小哥还说是河粉，不能友好的玩耍了
1	吃了拉肚子 特别不卫生
0	好评，服务很好，菜品不错！！！！
0	味道不错，量也足，服务态度很好，唯一的不好就是没地方停车！
0	环境很雅致，分量足，服务态度，老板嘿耿直，很好的聚会场所！
0	点了很多次了 味道还是可以 就是太慢了 我9.15点的  10点30左右才到 人都饿死了又不是很远  不会再来了 2次这种情况了  失望。
0	吃过的所有类似烤肉自助餐店面中，最好吃的一家。1、态度上，老板态度没得说，团购与正价没有任何待遇不同，赞一个；2、因为是老顾客，每次来吃时，老板都考虑到人多，没有直接验证耽误时间，而是将团购号码抄在本子上，做到第一时间出货，想必这也是言而有信的经营之道吧；3、以前总是爱吃烤肉，这次依旧不例外，烤肉烤肉最给力，爽惨了；4、朋友聚会很是给力，菜品绝对的原汁原味，依旧是那么给力，回味无穷，无穷……
0	第三次开一个小时车过来吃了，吃乌鱼花首选，味道挺好的，老板态度也比较好，以后想吃乌鱼花还会去。
0	菜品多，虽然味道算一般，可是吃了不闹肚子，很卫生…不像其他火锅吃了坏肚子
0	服务很好，菜品也不错，
0	特别难吃 几乎无语#西瓜冰粥#
0	就是量少了点 其他的都还要的
0	味道不错！个人很喜欢吃！味道超赞！就是太热了！空调不给力！
0	萌萌嗒～超级划算，店里的美女姐姐特别nice～
0	一如既往的好。今天服务的妹妹特别体贴，上菜也快！继续哈！
0	味道很棒 上菜速度很快 和朋友第二次来了而且团购很实惠
0	经常来吃，不知道吃什么的时候果断熊YY，酸辣苕皮来一碗，爽歪歪
0	一个人把肉吃完了
0	非常不错，价格实惠，味道也好，最主要的是老板人很好，很热情，态度很好！
1	不干净，里面还有虫，味道也不好
1	吃着就有点酸味，然后拉肚子了。
0	十年老顾客了 非常美味 甜点很加分
0	味道不错，东西也挺新鲜的，环境也挺好，就是位置偏了电
0	每次都是必喝的，位置好找，服务态度不错，制作的速度也快，大写的赞
0	环境不错，味道不错！
0	不好吃太难吃了吃到吐
0	吃了很多次了，味道不错，团购划算。。。
0	第二次来乐。 好。菜新鲜。种类多
0	这个外卖我是服的 问问你们的快递员 第一次点了三份外卖 一共60多元 你们送了一份 理解吗 第一次看错了 好了 还差两份 眼看都要送到了 外卖员硬是要玩漂移 啪叽 两份外卖摔倒了你来求一下我的心理阴影面积 一份还能将就吃 我还能说什么 前几天有人点你们外卖都能送到寝室 今天就进不来了？还有脸要配送费？最差的第一次外卖体验
0	苏打水很好喝，颜色很漂亮，服务也不错
0	味道好美味，分量足，吃了还想吃，要的蒜蓉味的，特别。强烈推荐给大家，几个朋友聚在一起，美食大餐。
0	平时对吃的很敏感，第一口就吃出来是回收油，味道很杂，米饭也不好，鸭头还挺好吃的。
0	味道很好，辣，服务好
0	味道棒棒哒！！服务很好！！！
0	请问不要葱三个字是放在这里搞笑的啊？！
0	难吃，这个玉米和豌豆好差
0	给个说法，为啥糊的
0	菜品很好，分量也足
1	今天我点的牛扒饭，炒饭是馊的，里面连丝丝都起了，而且应该今天不止我一个说这事吧
0	不好意思这么久才来评价，小朋友非常喜欢，样子很漂亮，味道也还不错，价格便宜！真的是物美价廉
1	凉皮的调料放久了，有变质，一大早不停拉肚子。这老板也太不讲究了，瞎搞。
0	团了好多次了 强烈推荐 值得品尝
0	位置比较偏，人也很少，是现炒的，小炒肉可以，不算肥，尖椒不辣，卤肉饭比较香，就是对于我们女生来说有点闷油，藤藤菜很一般，没啥味，厥根粉好酸，正好解油，哈哈，干锅里的土豆可以，豆腐个人不太喜欢，孜然味太重。两个人没吃完两人餐。
0	味道不错，我喜欢红汤的！
0	五毛钱都不给我少！！！！！
0	老顾客了  经常吃 ，一如既往的好吃
0	很好看  味道也很不错哈
0	味道非常不错，份量也足，就是坐了个包房另收了30元。不过国宾免费喝，喝了三十几瓶赚了
0	我不晓得囊个说了！你这个粉丝扇贝！是卖壳的吧？味道不好我都认了！扇贝里粉丝大概三根？是不是太节约成本了？一个扇贝切两个卖？超级差评
0	分量少之类的就不说了，还有我点了麻花没有麻花！没有麻花！没有麻花！两块钱的麻花！而且还是来迟了十五分钟，而且很早很早就喊我去底楼等着，之后等了好久才来，还有最烦的是！饭没有？外卖小哥忘拿了？？！！！没有饭的冒菜感觉.....没有词语形容了，我知道外卖小哥也很幸苦，但是等了一个多小时才等到冒菜还没有饭缺一个菜的我也很惨啊！！！
0	挺好的 服务态度好
0	不错，一如既往的好，就是还是有点贵
0	老顾客了，可以的
0	咖喱鸡真的不错，不过我是打包了一份辣白菜炒五花肉，真心难吃
1	肉都臭了，里面还有塑料袋，我也是醉了，送得还是很快的态度不错，味道确实不咋滴
0	第一次去，环境还是挺不错的。我们是团购的，价格很实惠！98块钱的限时抢购，菜品也很好，份量很足。没有吃完，服务也很好！很不错！下次还会光临！
0	好评！味道不错，服务态度也可以。
0	买团购券就是为了吃贝尔的小蛋糕，真的真的很好吃，价格也划算。强烈推荐！！！！！！！！！！！！！！！！
0	两次去都是团购，和朋友一起。味道很喜欢，尤其是它家的特色汤底，香茅味浓，配合海鲜很霸道!服务也非常不错，性价比很高，值得一去再去!
0	非常不错，一如既往的打挤…。。
0	买了很多次了，味道非常好喝！不错！
0	菜很好吃，环境不错
0	口感很好非常好吃服务态度也很好
1	点了个白肉，居然是臭的
0	味道很好，离家近，又便宜，下次再去！
0	环境不错，唯一不足就是太辣了我们还是点的微辣
0	每次都会在那里去请客吃饭，很不错的味道
1	菜品不干不净，吃到一半发现有蟑螂
0	环境好，服务好，味道好，棒棒哒？
0	确实划算！味道也不错，一大桌菜吃到最后都没吃完。还有我的最爱蛋黄玉米蟹。
0	速度太慢了   等了一个多小时
0	都吃了好多好多吃咯，每次都那么好吃，还会一直吃下去
1	那个虾好像死了几十天一样。太难吃了！吃了一口全扔了！
0	菜品还是很丰富的，而且吃下来也不过有三四个人的话，差不多刚好一斤。
0	第二次来了，带的室友，还是一样超级棒，很直，阿姨服务给好，值得了，下次想吃还来
0	你告诉我？为什么是酸的？为什么？
0	特别棒！推荐！在美图上定了 给店里打了电话 下班就直接去取了 太方便啦， 好便宜啊 买了这么大一个蛋糕
0	味道可以，就是环境有点拥挤！服务不错
0	还可以，两个人吃，分量也还行吧。
0	不好吃，一点都没得那个味道
0	太难吃了#黑笋鸡香鸡#
0	蛋糕很漂亮，宝贝很喜欢，送到家就吵着要吃，送货速度很快，还亲自送上门，谢谢店家
0	我们全寝室都觉得难吃，糖醋排骨像煎糊了，甜的要死，不会做糖醋排骨麻烦下架这个菜，别出来坑人行吗
1	味道一般，但不知道怎么吃了有点肚子疼，还拉了几次肚子…#单人套餐四荤六素##单人套餐四荤六素#
0	妈的！跟图片完全不一样！吃多了就一两样菜好吃！其他的感觉都是出来骗人的
1	可能是点的太早吧，感觉是昨天的剩菜剩饭。菜有个味道，吃了一点下午就拉肚子了。
0	就在我家楼下～老板很热情～分量也不错～不晓得是不是饿了～味道是我吃过的最好的～哈哈哈哈哈
0	环境好，味道可以，服务好。。。。。。。
0	备注清楚了说多拿两包辣椒粉。然后呢
0	去的时候找了好一会才找到，要找到三三老火锅后就好找这家店了，店面不是特别大，里面的装修什么的还是不错的。以前没吃过烤肉，不知道怎么考，老板细心的跟我们说了步骤还推荐了#三线肉# ，说考着比较好吃，试吃了确实不错。
0	完全是骗人的，做不出就不要晒图。
0	味道好以往如记的好。吃过很多次了。下回还来
0	怎么没送过来？我也无法退单，你们电话也打不通
0	真能骗人拿鸡肉当猪肉
0	在国泰广场，很方便的，味道也好，现做现吃。
0	上菜快，味道不错
0	我没想到饭像没煮熟一样，居然是冷饭～
0	还是一如既往的经济实惠，味道很好
0	吃过很多次了，味道很好，也蛮喜欢吃的，有喜欢的朋友可以看看，真的很好
0	我是新疆人 大盘鸡天天吃 你这大盘鸡鸡肉全是鸡腿肉好难吃 老子***的骗子
0	位置很好找，服务态度好，分量足，味道好，我们经常光顾。赞！
0	味道鲜美，我们一家都很喜欢，下次还会去的。
0	喜欢小吃，烤鸭也很好吃，去了很多次，喜欢。
0	人太多了，服务员都忙不过来，喊了好几次才过来。。。
0	非常差，越来越难吃，分量也越来越少，非常不推荐
0	菜品很新鲜，服务态度也热情，环境卫生看起来干净，最主要分量很好，
0	态度好，服务好，量又是，服务送上门
0	还可以，团购很多次了，划算，是怡园的
1	我点的菜品没有单据 豆腐是酸臭的 贡菜只有三根 广味香肠只有两根 是因为我点的菜品多吗？所以每种只给我放两三根
0	和家人去吃过几次了，这次朋友聚餐也去的这儿，八点多去吃的，有点晚，前面一波的人吃完了地下看着很脏，还没来得及收拾，因为是招呼朋友来吃饭的，看到了心里多多少少没那么舒畅，高压锅粉蒸肠排卖完了没吃到，很遗憾 #粉蒸肥肠# #鸭丝面#
0	买过两次了，感觉挺不错的！性价比高，包装也漂亮！
0	已经来过很多次了，这里的牛肉新鲜，价格便宜，服务又好，真的很喜欢这里，会长期来的
0	经常去吃，味道都很好，份量也足，最喜欢喝汤，特别爽
0	吃了这么多的东北饺子馆，这是最烂的一家，饺子显然不是新鲜的！地三鲜也超级难吃，菜品分量很少，派送足足晚了40分钟，一点半才送到，饿的两眼冒金花了！提升一下菜品和服务吧，像你们这样子做餐饮能撑多久？
0	真的很不错，服务态度黑好，芋儿超级好吃，分量也很足 #特色烧鸡公（农家鸡）#
1	#排骨土豆砂锅饭#饭是馊的。好难吃，像大锅饭，吃了一口就没吃了
0	好吃，环境好1，菜品多，服务好。
0	虾少还小  一点都不好吃
0	多次去吃了，味道一如既往的好。只是拼盘荤菜吃得不过瘾，只要毛肚牛肉午餐肉就好了，下次还会光顾 #金针菇# #尖叫牛肉# #银耳汤# #汤圆# #豆皮#
0	我只能说呵呵哒。
0	感觉很不错，周围挺安静的，服务态度很好。
0	差评饮料难喝的一批
0	味道还是不错，但是回转寿司没有转起来(他们说是因为机器坏了)，还是有点可惜。
0	还蛮喜欢的，最爱原味奶盖奶盖很好喝
0	挺不错的 干净 菜品齐全 价格也不贵
0	味道一如既往的好！免费的甜品很多
0	花了58元，也就是三顿饭的钱，买了虾仁酥和皇帝鱼。感觉这58元，完全就是浪费了。虾仁酥其实就仅仅是酥肉版的虾仁。外面包裹了大量的面粉。干硬干硬的满口面粉，口感一点都不好。另外，里面的虾仁应该是Q弹的，也由于烹饪技法不好的原因。吃起来干巴巴的，一点都不好吃。而且下面铺的通心菜，还带有水。不知道这是店家突发奇想还是什么的？本来油炸的物品就碰不得水。碰了水就会回潮。结果有些虾仁酥和皇帝鱼的肉都在通心菜的水里泡烂了。另外，皇帝鱼本身的肉质比较鲜嫩，也没有刺。店家仅仅是在原来的基础上浇了一点浦烧鳗鱼的汁，感觉也是特
0	分量太少 关键是这味道对不起这价钱  还要收餐盒费  配送费  快递的叔叔人不错  就是这个店的东西真的有点贵  凉面两口就吃完了   以后不吃了
1	好不容易盼到了，这刚刚一打开才吃一口就发现老板白曾的一条带翅膀的虫子，我知道我肉点的少~也不多送我！选了这么多久才决定你们，可是老板热情的给我来了一个大礼！我承受不起！已经没有胃口了……我的钱算是漂了~
0	非常好吃，菜品新鲜，和朋友一起来的，下次还会来。
0	好吃得很哟味道很不错 鸭子考的很香
0	东西一直没收到，也没人回复
0	味道不错的哦。。。老板娘态度也很好，
0	还可以，中午不是很多人，就是菜品确实少很多，牛排和鸡排不错，可以多吃点
0	已经来过好多次了，很好吃，强烈推荐。
0	五星好评！早上突然很想吃面，看了下这家很受欢迎，感觉不好停车就打车过来吃，早上很堵车，路费投贵啦～这家店对于不是住在那附近的人来说确实不好找，交通位置不方便对于自驾一族～但是味道确实很好～是我喜欢的味道呢～好吃～团购超级划算～就是打车冷死我啦～交通确实很老火～～～
0	味道巴适，正宗的火锅味道，我是常客了，点个赞
0	首先订了两份饭只送了一份，拿回寝室里面连筷子都没有。我想问打包的是在凭感觉在打包吗？要我两个人吃一份饭？要我两个人用手抓？
0	烤鱼味道不错，分量也够，三个人吃都够了
1	简直不摆了，要吃完了，发现里面有根虫，把我恶心到了
0	不怎么好吃，下次不来了
1	总统来说难吃，不过茄子就比难吃好一点，特别是藕片，都起霉的点点了，也是醉了，不晓得得不得拉肚子！
0	味道好吃，份量挺多的，团的2-3人餐，2个人还没有吃完
0	在万达负一楼，第一次去，和小朋友一起，里面环境还可以，比较安静。服务员态度也还好，主动加水什么的，不错就是我们点了一个薯条一直没上，最后居然是未写，呵呵。牛排不错，外焦里嫩，强烈一个赞，还有那个意面，必须要赞的，这是有史以来第一次吃到这么好吃的意面。很满意的一次用餐，推荐大家也可以去试试看哦。
0	很不满意，本身这份菜就不出众，只能说不难吃，然后昨天我同学点的13元的黑椒鸭肉套餐，居然菜的种类比14元的都多，有洋葱豆干，而我的只有南瓜，难道点菜还看运气？！！！！！！！！！！！
1	蚊子巴到馄炖上面 搞撒子哟 好恶心。
0	味道很好，态度也可以上来了满满一大锅分量足
0	比较喜欢，吃的超级饱，点心也挺多的，还有冰淇淋
0	太好吃了分量也很足！！！我们四个女生点了112块的还包括四杯饮料都没吃完！！会一如既往的支持的！
0	三个人吃不完，还打包带走了，要是鸭头和鸭脖有微辣的就更好了，我们外地人太辣了吃不了，不过口味很好，特别是片鸭肉鸭皮，很棒，已经是第二次吃了，下次还会来。
0	份量充足，口感也不错，关键是价格实惠，服务态度好。
0	装潢嘿不错，菜品有特色，特别是招聘菜---双椒鱼头
1	#红烧豆腐#豆腐都馊了，酸味都出来了，一直点你们家的，就这么坑人的？
0	上菜速度快，菜量足，味道巴适.蛇段必点....
0	老顾客啦，一直在这边吃，服务特别好，服务员一直在旁边转悠，味道也不错！
0	味道可以环境安逸，服务还周到，美美的
0	太油了，菜也很少，还是太油了
0	汤都漏出来了还有送外卖的站在面前不知道在想什么，我一直在说自己的电话号码，他就是不理我，还问旁边的人要不要外卖，实在搞不懂为什么我点了的还要给别人。而且餐盒上明明就清清楚楚写好了电话号码，拿起来一看就知道是谁，今天还下雨，淋了半个小时，真是最糟糕的一次点外卖，给我的时候还全是油都漏出来了，一直说下雨天没办法，没办法你不会想办法吗，就把外卖放雨里淋，明明摩托车就有伞，实在搞不懂这是不是能吃的东西，给你吃你吃吗兄弟？我也是脾气好还付了钱，但是下次不会了
0	第二次来吃 还是好好吃 超级推荐
1	肉里面居然有钢丝球的钢丝……太恶心了
0	菜很一般，配送差，老板豁人
0	去吃了好多次了 四个人 鱼差不多吃完了 但送的菜没吃 全打包了 他们家的态度很好 值得推荐 #凉拌萝卜丝# #酸菜鱼# #鱼骨头# #酥肉#
0	环境很好，很温馨，味道很赞，服务态度真心不是一般二般的好，吃个饭心情极好，下次一定再去，老板好热情，100个赞
0	今天全家十几人去鱼洞忆乡缘火锅团圆，真的很不错，家人都称赞……味道好，菜品新鲜，量足，毛肚脆，鱼肉鲜，牛肉嫩，从菜品摆桌到锅底调料，货真价实，传承了重庆老火锅的味道，在鱼洞的火锅店中算非常不错了，强烈推荐大家去试试，绝对不会后悔，以后会经常光顾，老板及员工待人亲和，随喊随到，服务热情，不因我们团购而怠慢……在此祝忆乡缘火锅红红火火，老板生意兴隆!
1	什么卫生啊，居然还能吃出头发？
0	总的来说还可以，环境很好，服务也很周到，但是美中不足的是牛排不是很好吃，咬起来感觉里面都是筋，味道不太好，其他的还可以
0	非常难吃，没有火锅味道。
0	味道很好，很好吃，我觉得还不错
0	位置很好找，大洋百货二楼小吃一条街，去的时候是下午人不多，很快就做好了，值得推荐
0	点的大份的，份量好少，因为用了满减券所以故意减少份量吗？既然这样又何必弄满减
0	**卖批，菜的分量好几把少，喜欢找点理由，以后再也不来这里吃了，基本上全是青椒，饭吃了这么点，菜就没了
0	口味非常好，正宗的重庆火锅，特别推荐鸡血，很正宗。
0	三个人点的四人餐，很好吃，还会再来
0	挺不错的，味道挺好，感觉菜品很新鲜，推荐尝试。
0	这个真的是老顾客了，分量，味道嗯不错
